"","subid","subage","experiment","trial","agent","phase","slide","distribution","target1","target2","target3","item_l","item_m","item_r","correctItem","pick","pickPos","pickCat","correct_item","correct_target1","correct_target2","correct_target3","lastInputCat","same_lastInput"
"422","180831_11","3","distribution_kids_simple",3,"Bunny","training","2","c(6, 0, 0)","fruits","furniture","instruments","cherry","sofa","xylophone","cherry","cherry","item_l","fruits",1,NA,NA,NA,NA,NA
"423","180831_11","3","distribution_kids_simple",3,"Bunny","training","3","c(6, 0, 0)","fruits","furniture","instruments","trumpet","melon","drawer","melon","melon","item_m","fruits",1,NA,NA,NA,NA,NA
"424","180831_11","3","distribution_kids_simple",3,"Bunny","training","4","c(6, 0, 0)","fruits","furniture","instruments","closet","piano","banana","banana","banana","item_r","fruits",1,NA,NA,NA,NA,NA
"425","180831_11","3","distribution_kids_simple",3,"Bunny","training","5","c(6, 0, 0)","fruits","furniture","instruments","flute","apple","lamp","apple","apple","item_m","fruits",1,NA,NA,NA,NA,NA
"426","180831_11","3","distribution_kids_simple",3,"Bunny","training","6","c(6, 0, 0)","fruits","furniture","instruments","table","orange","guitar","orange","orange","item_m","fruits",1,NA,NA,NA,NA,NA
"427","180831_11","3","distribution_kids_simple",3,"Bunny","test","choice","c(6, 0, 0)","fruits","furniture","instruments","pineapple","bed","violin",NA,"bed","item_m","furniture",NA,0,1,0,"fruits",0
"428","180831_12","4","distribution_kids_simple",1,"Sheep","training","1","c(6, 0, 0)","vehicles","fruits","instruments","truck","melon","trumpet","truck","truck","item_l","vehicles",1,NA,NA,NA,NA,NA
"429","180831_12","4","distribution_kids_simple",1,"Sheep","training","2","c(6, 0, 0)","vehicles","fruits","instruments","cherry","drum","boat","boat","boat","item_r","vehicles",1,NA,NA,NA,NA,NA
"430","180831_12","4","distribution_kids_simple",1,"Sheep","training","3","c(6, 0, 0)","vehicles","fruits","instruments","flute","apple","motorbike","motorbike","motorbike","item_r","vehicles",1,NA,NA,NA,NA,NA
"431","180831_12","4","distribution_kids_simple",1,"Sheep","training","4","c(6, 0, 0)","vehicles","fruits","instruments","piano","orange","airplane","airplane","airplane","item_r","vehicles",1,NA,NA,NA,NA,NA
"432","180831_12","4","distribution_kids_simple",1,"Sheep","training","5","c(6, 0, 0)","vehicles","fruits","instruments","xylophone","banana","train","train","train","item_r","vehicles",1,NA,NA,NA,NA,NA
"433","180831_12","4","distribution_kids_simple",1,"Sheep","training","6","c(6, 0, 0)","vehicles","fruits","instruments","car","guitar","strawberry","car","strawberry","item_r","fruits",0,NA,NA,NA,NA,NA
"434","180831_12","4","distribution_kids_simple",1,"Sheep","test","choice","c(6, 0, 0)","vehicles","fruits","instruments","bus","violin","pineapple",NA,"violin","item_m","instruments",NA,0,0,1,"fruits",0
"435","180831_12","4","distribution_kids_simple",2,"Bunny","training","1","c(6, 0, 0)","fruits","instruments","furniture","drum","orange","closet","orange","orange","item_m","fruits",1,NA,NA,NA,NA,NA
"436","180831_12","4","distribution_kids_simple",2,"Bunny","training","2","c(6, 0, 0)","fruits","instruments","furniture","trumpet","lamp","apple","apple","apple","item_r","fruits",1,NA,NA,NA,NA,NA
"437","180831_12","4","distribution_kids_simple",2,"Bunny","training","3","c(6, 0, 0)","fruits","instruments","furniture","banana","xylophone","chair","banana","banana","item_l","fruits",1,NA,NA,NA,NA,NA
"438","180831_12","4","distribution_kids_simple",2,"Bunny","training","4","c(6, 0, 0)","fruits","instruments","furniture","piano","bed","strawberry","strawberry","strawberry","item_r","fruits",1,NA,NA,NA,NA,NA
"439","180831_12","4","distribution_kids_simple",2,"Bunny","training","5","c(6, 0, 0)","fruits","instruments","furniture","pineapple","flute","sofa","pineapple","pineapple","item_l","fruits",1,NA,NA,NA,NA,NA
"440","180831_12","4","distribution_kids_simple",2,"Bunny","training","6","c(6, 0, 0)","fruits","instruments","furniture","drawer","cherry","violin","cherry","cherry","item_m","fruits",1,NA,NA,NA,NA,NA
"441","180831_12","4","distribution_kids_simple",2,"Bunny","test","choice","c(6, 0, 0)","fruits","instruments","furniture","guitar","stool","melon",NA,"melon","item_r","fruits",NA,1,0,0,"fruits",1
