"","subid","subage","experiment","trial","agent","phase","slide","distribution","target1","target2","target3","item_l","item_m","item_r","correctItem","pick","pickPos","pickCat","correct_item","correct_target1","correct_target2","correct_target3","lastInputCat","same_lastInput","sex","age_num"
"399","190217_4_d600","3","distribution_kids_simple",1,"Bunny","test","choice","c(6, 0, 0)","vehicles","fruits","clothes","jacket","boat","strawberry",NA,"boat","item_m","vehicles",NA,1,0,0,"vehicles",1,"NA",3.87214611872146
"400","190217_4_d600","3","distribution_kids_simple",2,"Beaver","training","1","c(6, 0, 0)","fruits","clothes","mammals","elephant","cherry","sock","cherry","cherry","item_m","fruits",1,NA,NA,NA,NA,NA,"NA",3.87214611872146
"401","190217_4_d600","3","distribution_kids_simple",2,"Beaver","training","2","c(6, 0, 0)","fruits","clothes","mammals","bear","shirt","apple","apple","apple","item_r","fruits",1,NA,NA,NA,NA,NA,"NA",3.87214611872146
"402","190217_4_d600","3","distribution_kids_simple",2,"Beaver","training","3","c(6, 0, 0)","fruits","clothes","mammals","orange","jacket","monkey","orange","orange","item_l","fruits",1,NA,NA,NA,NA,NA,"NA",3.87214611872146
"403","190217_4_d600","3","distribution_kids_simple",2,"Beaver","training","4","c(6, 0, 0)","fruits","clothes","mammals","horse","pineapple","dress","pineapple","pineapple","item_m","fruits",1,NA,NA,NA,NA,NA,"NA",3.87214611872146
"404","190217_4_d600","3","distribution_kids_simple",2,"Beaver","training","5","c(6, 0, 0)","fruits","clothes","mammals","banana","skirt","dog","banana","banana","item_l","fruits",1,NA,NA,NA,NA,NA,"NA",3.87214611872146
"405","190217_4_d600","3","distribution_kids_simple",2,"Beaver","training","6","c(6, 0, 0)","fruits","clothes","mammals","shoe","strawberry","cat","strawberry","strawberry","item_m","fruits",1,NA,NA,NA,NA,NA,"NA",3.87214611872146
"406","190217_4_d600","3","distribution_kids_simple",2,"Beaver","test","choice","c(6, 0, 0)","fruits","clothes","mammals","hat","cow","melon",NA,"melon","item_r","fruits",NA,1,0,0,"fruits",1,"NA",3.87214611872146
"407","190217_4_d600","3","distribution_kids_simple",3,"Sheep","training","1","c(6, 0, 0)","clothes","mammals","vehicles","dog","shoe","train","shoe","shoe","item_m","clothes",1,NA,NA,NA,NA,NA,"NA",3.87214611872146
"408","190217_4_d600","3","distribution_kids_simple",3,"Sheep","training","2","c(6, 0, 0)","clothes","mammals","vehicles","cat","sock","bus","sock","sock","item_m","clothes",1,NA,NA,NA,NA,NA,"NA",3.87214611872146
"409","190217_4_d600","3","distribution_kids_simple",3,"Sheep","training","3","c(6, 0, 0)","clothes","mammals","vehicles","horse","motorbike","dress","dress","dress","item_r","clothes",1,NA,NA,NA,NA,NA,"NA",3.87214611872146
"410","190217_4_d600","3","distribution_kids_simple",3,"Sheep","training","4","c(6, 0, 0)","clothes","mammals","vehicles","shirt","cow","boat","shirt","shirt","item_l","clothes",1,NA,NA,NA,NA,NA,"NA",3.87214611872146
"411","190217_4_d600","3","distribution_kids_simple",3,"Sheep","training","5","c(6, 0, 0)","clothes","mammals","vehicles","skirt","airplane","monkey","skirt","skirt","item_l","clothes",1,NA,NA,NA,NA,NA,"NA",3.87214611872146
"412","190217_4_d600","3","distribution_kids_simple",3,"Sheep","training","6","c(6, 0, 0)","clothes","mammals","vehicles","jacket","car","elephant","jacket","jacket","item_l","clothes",1,NA,NA,NA,NA,NA,"NA",3.87214611872146
"413","190217_4_d600","3","distribution_kids_simple",3,"Sheep","test","choice","c(6, 0, 0)","clothes","mammals","vehicles","bear","truck","hat",NA,"hat","item_r","clothes",NA,1,0,0,"clothes",1,"NA",3.87214611872146
"414","190217_4_d600","3","distribution_kids_simple",4,"Tiger","training","1","c(6, 0, 0)","mammals","vehicles","fruits","car","orange","bear","bear","bear","item_r","mammals",1,NA,NA,NA,NA,NA,"NA",3.87214611872146
"415","190217_4_d600","3","distribution_kids_simple",4,"Tiger","training","2","c(6, 0, 0)","mammals","vehicles","fruits","bus","cat","melon","cat","cat","item_m","mammals",1,NA,NA,NA,NA,NA,"NA",3.87214611872146
"416","190217_4_d600","3","distribution_kids_simple",4,"Tiger","training","3","c(6, 0, 0)","mammals","vehicles","fruits","banana","dog","truck","dog","dog","item_m","mammals",1,NA,NA,NA,NA,NA,"NA",3.87214611872146
"417","190217_4_d600","3","distribution_kids_simple",4,"Tiger","training","4","c(6, 0, 0)","mammals","vehicles","fruits","cow","airplane","apple","cow","cow","item_l","mammals",1,NA,NA,NA,NA,NA,"NA",3.87214611872146
"418","190217_4_d600","3","distribution_kids_simple",4,"Tiger","training","5","c(6, 0, 0)","mammals","vehicles","fruits","elephant","pineapple","boat","elephant","elephant","item_l","mammals",1,NA,NA,NA,NA,NA,"NA",3.87214611872146
"419","190217_4_d600","3","distribution_kids_simple",4,"Tiger","training","6","c(6, 0, 0)","mammals","vehicles","fruits","train","horse","strawberry","horse","horse","item_m","mammals",1,NA,NA,NA,NA,NA,"NA",3.87214611872146
"420","190217_4_d600","3","distribution_kids_simple",4,"Tiger","test","choice","c(6, 0, 0)","mammals","vehicles","fruits","monkey","cherry","motorbike",NA,"monkey","item_l","mammals",NA,1,0,0,"mammals",1,"NA",3.87214611872146
"421","190217_5_d600","4","distribution_kids_simple",1,"Sheep","training","1","c(6, 0, 0)","mammals","clothes","vehicles","train","cow","dress","cow","cow","item_m","mammals",1,NA,NA,NA,NA,NA,"M",4.58995433789954
"422","190217_5_d600","4","distribution_kids_simple",1,"Sheep","training","2","c(6, 0, 0)","mammals","clothes","vehicles","bear","jacket","car","bear","bear","item_l","mammals",1,NA,NA,NA,NA,NA,"M",4.58995433789954
"423","190217_5_d600","4","distribution_kids_simple",1,"Sheep","training","3","c(6, 0, 0)","mammals","clothes","vehicles","skirt","boat","cat","cat","cat","item_r","mammals",1,NA,NA,NA,NA,NA,"M",4.58995433789954
"424","190217_5_d600","4","distribution_kids_simple",1,"Sheep","training","4","c(6, 0, 0)","mammals","clothes","vehicles","sock","elephant","motorbike","elephant","elephant","item_m","mammals",1,NA,NA,NA,NA,NA,"M",4.58995433789954
"425","190217_5_d600","4","distribution_kids_simple",1,"Sheep","training","5","c(6, 0, 0)","mammals","clothes","vehicles","horse","airplane","shirt","horse","horse","item_l","mammals",1,NA,NA,NA,NA,NA,"M",4.58995433789954
"426","190217_5_d600","4","distribution_kids_simple",1,"Sheep","training","6","c(6, 0, 0)","mammals","clothes","vehicles","bus","hat","monkey","monkey","monkey","item_r","mammals",1,NA,NA,NA,NA,NA,"M",4.58995433789954
"427","190217_5_d600","4","distribution_kids_simple",1,"Sheep","test","choice","c(6, 0, 0)","mammals","clothes","vehicles","shoe","truck","dog",NA,"truck","item_m","vehicles",NA,0,0,1,"mammals",0,"M",4.58995433789954
"428","190217_5_d600","4","distribution_kids_simple",2,"Tiger","training","1","c(6, 0, 0)","clothes","vehicles","fruits","apple","sock","motorbike","sock","motorbike","item_r","vehicles",0,NA,NA,NA,NA,NA,"M",4.58995433789954
"429","190217_5_d600","4","distribution_kids_simple",2,"Tiger","training","2","c(6, 0, 0)","clothes","vehicles","fruits","truck","shirt","melon","shirt","shirt","item_m","clothes",1,NA,NA,NA,NA,NA,"M",4.58995433789954
"430","190217_5_d600","4","distribution_kids_simple",2,"Tiger","training","3","c(6, 0, 0)","clothes","vehicles","fruits","cherry","skirt","airplane","skirt","skirt","item_m","clothes",1,NA,NA,NA,NA,NA,"M",4.58995433789954
"431","190217_5_d600","4","distribution_kids_simple",2,"Tiger","training","4","c(6, 0, 0)","clothes","vehicles","fruits","boat","shoe","banana","shoe","shoe","item_m","clothes",1,NA,NA,NA,NA,NA,"M",4.58995433789954
"432","190217_5_d600","4","distribution_kids_simple",2,"Tiger","training","5","c(6, 0, 0)","clothes","vehicles","fruits","car","dress","pineapple","dress","dress","item_m","clothes",1,NA,NA,NA,NA,NA,"M",4.58995433789954
"433","190217_5_d600","4","distribution_kids_simple",2,"Tiger","training","6","c(6, 0, 0)","clothes","vehicles","fruits","strawberry","jacket","bus","jacket","jacket","item_m","clothes",1,NA,NA,NA,NA,NA,"M",4.58995433789954
"434","190217_5_d600","4","distribution_kids_simple",2,"Tiger","test","choice","c(6, 0, 0)","clothes","vehicles","fruits","orange","train","hat",NA,"train","item_m","vehicles",NA,0,1,0,"clothes",0,"M",4.58995433789954
"435","190217_5_d600","4","distribution_kids_simple",3,"Bunny","training","1","c(6, 0, 0)","vehicles","fruits","mammals","elephant","melon","truck","truck","truck","item_r","vehicles",1,NA,NA,NA,NA,NA,"M",4.58995433789954
"436","190217_5_d600","4","distribution_kids_simple",3,"Bunny","training","2","c(6, 0, 0)","vehicles","fruits","mammals","cat","pineapple","car","car","car","item_r","vehicles",1,NA,NA,NA,NA,NA,"M",4.58995433789954
"437","190217_5_d600","4","distribution_kids_simple",3,"Bunny","training","3","c(6, 0, 0)","vehicles","fruits","mammals","airplane","cherry","monkey","airplane","airplane","item_l","vehicles",1,NA,NA,NA,NA,NA,"M",4.58995433789954
"438","190217_5_d600","4","distribution_kids_simple",3,"Bunny","training","4","c(6, 0, 0)","vehicles","fruits","mammals","banana","train","dog","train","train","item_m","vehicles",1,NA,NA,NA,NA,NA,"M",4.58995433789954
"439","190217_5_d600","4","distribution_kids_simple",3,"Bunny","training","5","c(6, 0, 0)","vehicles","fruits","mammals","horse","strawberry","boat","boat","boat","item_r","vehicles",1,NA,NA,NA,NA,NA,"M",4.58995433789954
"440","190217_5_d600","4","distribution_kids_simple",3,"Bunny","training","6","c(6, 0, 0)","vehicles","fruits","mammals","cow","motorbike","orange","motorbike","motorbike","item_m","vehicles",1,NA,NA,NA,NA,NA,"M",4.58995433789954
"441","190217_5_d600","4","distribution_kids_simple",3,"Bunny","test","choice","c(6, 0, 0)","vehicles","fruits","mammals","bus","bear","apple",NA,"bear","item_m","mammals",NA,0,0,1,"vehicles",0,"M",4.58995433789954
"442","190217_5_d600","4","distribution_kids_simple",4,"Frog","training","1","c(6, 0, 0)","fruits","mammals","clothes","jacket","dog","banana","banana","banana","item_r","fruits",1,NA,NA,NA,NA,NA,"M",4.58995433789954
"443","190217_5_d600","4","distribution_kids_simple",4,"Frog","training","2","c(6, 0, 0)","fruits","mammals","clothes","shoe","cat","strawberry","strawberry","strawberry","item_r","fruits",1,NA,NA,NA,NA,NA,"M",4.58995433789954
"444","190217_5_d600","4","distribution_kids_simple",4,"Frog","training","3","c(6, 0, 0)","fruits","mammals","clothes","melon","bear","shirt","melon","melon","item_l","fruits",1,NA,NA,NA,NA,NA,"M",4.58995433789954
"445","190217_5_d600","4","distribution_kids_simple",4,"Frog","training","4","c(6, 0, 0)","fruits","mammals","clothes","horse","cherry","hat","cherry","cherry","item_m","fruits",1,NA,NA,NA,NA,NA,"M",4.58995433789954
"446","190217_5_d600","4","distribution_kids_simple",4,"Frog","training","5","c(6, 0, 0)","fruits","mammals","clothes","dress","apple","cow","apple","apple","item_m","fruits",1,NA,NA,NA,NA,NA,"M",4.58995433789954
"447","190217_5_d600","4","distribution_kids_simple",4,"Frog","training","6","c(6, 0, 0)","fruits","mammals","clothes","sock","orange","elephant","orange","orange","item_m","fruits",1,NA,NA,NA,NA,NA,"M",4.58995433789954
"448","190217_5_d600","4","distribution_kids_simple",4,"Frog","test","choice","c(6, 0, 0)","fruits","mammals","clothes","pineapple","skirt","monkey",NA,"pineapple","item_l","fruits",NA,1,0,0,"fruits",1,"M",4.58995433789954
"449","190217_6_d600","3","distribution_kids_simple",1,"Frog","training","1","c(6, 0, 0)","mammals","vehicles","fruits","orange","boat","dog","dog","dog","item_r","mammals",1,NA,NA,NA,NA,NA,"F",3.77625570776256
"450","190217_6_d600","3","distribution_kids_simple",1,"Frog","training","2","c(6, 0, 0)","mammals","vehicles","fruits","car","cow","pineapple","cow","cow","item_m","mammals",1,NA,NA,NA,NA,NA,"F",3.77625570776256
"451","190217_6_d600","3","distribution_kids_simple",1,"Frog","training","3","c(6, 0, 0)","mammals","vehicles","fruits","horse","apple","truck","horse","horse","item_l","mammals",1,NA,NA,NA,NA,NA,"F",3.77625570776256
"452","190217_6_d600","3","distribution_kids_simple",1,"Frog","training","4","c(6, 0, 0)","mammals","vehicles","fruits","bus","banana","cat","cat","cat","item_r","mammals",1,NA,NA,NA,NA,NA,"F",3.77625570776256
"453","190217_6_d600","3","distribution_kids_simple",1,"Frog","training","5","c(6, 0, 0)","mammals","vehicles","fruits","cherry","elephant","motorbike","elephant","elephant","item_m","mammals",1,NA,NA,NA,NA,NA,"F",3.77625570776256
"454","190217_6_d600","3","distribution_kids_simple",1,"Frog","training","6","c(6, 0, 0)","mammals","vehicles","fruits","monkey","melon","airplane","monkey","monkey","item_l","mammals",1,NA,NA,NA,NA,NA,"F",3.77625570776256
"455","190217_6_d600","3","distribution_kids_simple",1,"Frog","test","choice","c(6, 0, 0)","mammals","vehicles","fruits","train","bear","strawberry",NA,"bear","item_m","mammals",NA,1,0,0,"mammals",1,"F",3.77625570776256
"456","190217_6_d600","3","distribution_kids_simple",2,"Bunny","training","1","c(6, 0, 0)","vehicles","fruits","clothes","shoe","cherry","motorbike","motorbike","motorbike","item_r","vehicles",1,NA,NA,NA,NA,NA,"F",3.77625570776256
"457","190217_6_d600","3","distribution_kids_simple",2,"Bunny","training","2","c(6, 0, 0)","vehicles","fruits","clothes","jacket","melon","bus","bus","bus","item_r","vehicles",1,NA,NA,NA,NA,NA,"F",3.77625570776256
"458","190217_6_d600","3","distribution_kids_simple",2,"Bunny","training","3","c(6, 0, 0)","vehicles","fruits","clothes","boat","shirt","orange","boat","boat","item_l","vehicles",1,NA,NA,NA,NA,NA,"F",3.77625570776256
"459","190217_6_d600","3","distribution_kids_simple",2,"Bunny","training","4","c(6, 0, 0)","vehicles","fruits","clothes","skirt","pineapple","airplane","airplane","airplane","item_r","vehicles",1,NA,NA,NA,NA,NA,"F",3.77625570776256
"460","190217_6_d600","3","distribution_kids_simple",2,"Bunny","training","5","c(6, 0, 0)","vehicles","fruits","clothes","dress","truck","banana","truck","truck","item_m","vehicles",1,NA,NA,NA,NA,NA,"F",3.77625570776256
"461","190217_6_d600","3","distribution_kids_simple",2,"Bunny","training","6","c(6, 0, 0)","vehicles","fruits","clothes","train","apple","hat","train","train","item_l","vehicles",1,NA,NA,NA,NA,NA,"F",3.77625570776256
"462","190217_6_d600","3","distribution_kids_simple",2,"Bunny","test","choice","c(6, 0, 0)","vehicles","fruits","clothes","sock","strawberry","car",NA,"car","item_r","vehicles",NA,1,0,0,"vehicles",1,"F",3.77625570776256
"463","190217_6_d600","3","distribution_kids_simple",3,"Tiger","training","1","c(6, 0, 0)","fruits","clothes","mammals","jacket","monkey","cherry","cherry","cherry","item_r","fruits",1,NA,NA,NA,NA,NA,"F",3.77625570776256
"464","190217_6_d600","3","distribution_kids_simple",3,"Tiger","training","2","c(6, 0, 0)","fruits","clothes","mammals","dress","cat","pineapple","pineapple","pineapple","item_r","fruits",1,NA,NA,NA,NA,NA,"F",3.77625570776256
"465","190217_6_d600","3","distribution_kids_simple",3,"Tiger","training","3","c(6, 0, 0)","fruits","clothes","mammals","orange","bear","hat","orange","orange","item_l","fruits",1,NA,NA,NA,NA,NA,"F",3.77625570776256
"466","190217_6_d600","3","distribution_kids_simple",3,"Tiger","training","4","c(6, 0, 0)","fruits","clothes","mammals","apple","horse","sock","apple","apple","item_l","fruits",1,NA,NA,NA,NA,NA,"F",3.77625570776256
"467","190217_6_d600","3","distribution_kids_simple",3,"Tiger","training","5","c(6, 0, 0)","fruits","clothes","mammals","dog","shirt","banana","banana","banana","item_r","fruits",1,NA,NA,NA,NA,NA,"F",3.77625570776256
"468","190217_6_d600","3","distribution_kids_simple",3,"Tiger","training","6","c(6, 0, 0)","fruits","clothes","mammals","elephant","strawberry","skirt","strawberry","strawberry","item_m","fruits",1,NA,NA,NA,NA,NA,"F",3.77625570776256
"469","190217_6_d600","3","distribution_kids_simple",3,"Tiger","test","choice","c(6, 0, 0)","fruits","clothes","mammals","shoe","melon","cow",NA,"cow","item_r","mammals",NA,0,0,1,"fruits",0,"F",3.77625570776256
"470","190217_6_d600","3","distribution_kids_simple",4,"Beaver","training","1","c(6, 0, 0)","clothes","mammals","vehicles","jacket","boat","cat","jacket","jacket","item_l","clothes",1,NA,NA,NA,NA,NA,"F",3.77625570776256
"471","190217_6_d600","3","distribution_kids_simple",4,"Beaver","training","2","c(6, 0, 0)","clothes","mammals","vehicles","airplane","dog","shoe","shoe","shoe","item_r","clothes",1,NA,NA,NA,NA,NA,"F",3.77625570776256
"472","190217_6_d600","3","distribution_kids_simple",4,"Beaver","training","3","c(6, 0, 0)","clothes","mammals","vehicles","truck","cow","sock","sock","sock","item_r","clothes",1,NA,NA,NA,NA,NA,"F",3.77625570776256
"473","190217_6_d600","3","distribution_kids_simple",4,"Beaver","training","4","c(6, 0, 0)","clothes","mammals","vehicles","shirt","motorbike","monkey","shirt","shirt","item_l","clothes",1,NA,NA,NA,NA,NA,"F",3.77625570776256
"474","190217_6_d600","3","distribution_kids_simple",4,"Beaver","training","5","c(6, 0, 0)","clothes","mammals","vehicles","bear","train","skirt","skirt","skirt","item_r","clothes",1,NA,NA,NA,NA,NA,"F",3.77625570776256
"475","190217_6_d600","3","distribution_kids_simple",4,"Beaver","training","6","c(6, 0, 0)","clothes","mammals","vehicles","dress","elephant","bus","dress","dress","item_l","clothes",1,NA,NA,NA,NA,NA,"F",3.77625570776256
"476","190217_6_d600","3","distribution_kids_simple",4,"Beaver","test","choice","c(6, 0, 0)","clothes","mammals","vehicles","car","horse","hat",NA,"hat","item_r","clothes",NA,1,0,0,"clothes",1,"F",3.77625570776256
"477","190218_2_d600","4","distribution_kids_simple",1,"Beaver","training","1","c(6, 0, 0)","clothes","fruits","mammals","jacket","bear","pineapple","jacket","jacket","item_l","clothes",1,NA,NA,NA,NA,NA,"F",4.25296803652968
"478","190218_2_d600","4","distribution_kids_simple",1,"Beaver","training","2","c(6, 0, 0)","clothes","fruits","mammals","dog","skirt","melon","skirt","skirt","item_m","clothes",1,NA,NA,NA,NA,NA,"F",4.25296803652968
"479","190218_2_d600","4","distribution_kids_simple",1,"Beaver","training","3","c(6, 0, 0)","clothes","fruits","mammals","apple","sock","cow","sock","sock","item_m","clothes",1,NA,NA,NA,NA,NA,"F",4.25296803652968
"480","190218_2_d600","4","distribution_kids_simple",1,"Beaver","training","4","c(6, 0, 0)","clothes","fruits","mammals","cat","cherry","dress","dress","dress","item_r","clothes",1,NA,NA,NA,NA,NA,"F",4.25296803652968
"481","190218_2_d600","4","distribution_kids_simple",1,"Beaver","training","5","c(6, 0, 0)","clothes","fruits","mammals","shirt","elephant","strawberry","shirt","shirt","item_l","clothes",1,NA,NA,NA,NA,NA,"F",4.25296803652968
